sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,dataset,label_0,score_0
257302,SH-09-12-25181-569,"עינינו הרואות, איפוא, כי עדותה של המתלוננת היא העדות העיקרית בתיק זה, כאשר עדותה של האם שהיא העדות היחידה הנוספת, תומכת בה בנקודות מסויימות בלבד, כפי שיפורט להלן","עינינו הרואות, איפוא, כי עדותה של המתלוננת היא העדות העיקרית בתיק זה, כאשר עדותה של האם שהיא העדות היחידה הנוספת, תומכת בה בנקודות מסויימות בלבד, כפי שיפורט להלן.",14,"עינינו הרואות, איפוא, כי עדותה של המתלוננת היא העדות העיקרית בתיק זה, כאשר עדותה של האם שהיא העדות היחידה הנוספת, תומכת בה בנקודות מסויימות בלבד, כפי שיפורט להלן",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.79
257595,SH-09-12-25181-569,ערה אני לכך וכפי שצויין לעיל כי עדותה של המתלוננת היא העדות העיקרית בעניינו של הנאשם,"ערה אני לכך וכפי שצויין לעיל כי עדותה של המתלוננת היא העדות העיקרית בעניינו של הנאשם. אמנם אין היא, למעשה, העדות היחידה, שכן היא נתמכת בעדותה של האם. כפי שצויין לעיל וכפי שהורה בית המשפט העליון, הרי שמדובר בתימוכין מבוססים וראויים.",14,ערה אני לכך וכפי שצויין לעיל כי עדותה של המתלוננת היא העדות העיקרית בעניינו של הנאשם,test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.62
257599,SH-09-12-25181-569,"אולם, אפילו, היתה עדותה של המתלוננת עדות יחידה הרי שניתן היה להרשיע את הנאשם על סמך עדות זו","אולם, אפילו, היתה עדותה של המתלוננת עדות יחידה הרי שניתן היה להרשיע את הנאשם על סמך עדות זו.",14,"אולם, אפילו, היתה עדותה של המתלוננת עדות יחידה הרי שניתן היה להרשיע את הנאשם על סמך עדות זו",test,אמינה בגלל חיזוק חיצוני,0.79
317915,ME-13-10-49708-44,"עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה","עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה. שכן את' לא העידה בפנינו.",14,"עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.67
328197,m08001086-173," אני ער לכך כי עדותה של המתלוננת, ובוודאי לגבי מעשי האונס שביצע בה הנאשם, הינה עדות יחידה","ז. אני ער לכך כי עדותה של המתלוננת, ובוודאי לגבי מעשי האונס שביצע בה הנאשם, הינה עדות יחידה. לפי סעיף  ל (נוסח חדש) תשל""א-1971 (להלן: ""פקודת הראיות"") אין מניעה להרשעה על פיה בלבד, אך בית המשפט נדרש להסביר טעמיו להרשעה. אותה הנמקה, על פי , פלוני נ' מדינת ישראל תק-על 94(3) 1751 ""יצא בית המשפט ידי חובת ההנמקה .... בשנים אלה: מכך שציין כי הוא נותן אמון מלא ובלתי מסוייג בעדותה של המתלוננת על פי התרשמותו מן הצורה שבה מסרה עדותה... ובכך שהצביע על גורמים ראייתיים התומכים בעדותה...""",14," אני ער לכך כי עדותה של המתלוננת, ובוודאי לגבי מעשי האונס שביצע בה הנאשם, הינה עדות יחידה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.67
338262,s03002604-359,"ב) עדותה של המתלוננת (ע""ת/2) הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים","ב) עדותה של המתלוננת (ע""ת/2) הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים.",14,"ב) עדותה של המתלוננת  הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.71
338262,s03002604-359,"ב) עדותה של המתלוננת (ע""ת/2) הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים","ב) עדותה של המתלוננת (ע""ת/2) הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים.",14,"ב) עדותה של המתלוננת  הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.71
349415,s005064," מטבע הדברים, עדותה של המתלוננת היא עדות עיקרית וראשית ברם, אין להפחית מחשיבות עדותה של אלמונית (עת/2)","3. מטבע הדברים, עדותה של המתלוננת היא עדות עיקרית וראשית ברם, אין להפחית מחשיבות עדותה של אלמונית (עת/2).",14," מטבע הדברים, עדותה של המתלוננת היא עדות עיקרית וראשית ברם, אין להפחית מחשיבות עדותה של אלמונית ",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.4
383842,s04001528-281," עדותה של המתלוננת, שנמסרה בעודה יושבת בכיסא הגלגלים שלה, היתה  עדות עקבית וסדורה של נערה אינטליגנטית הערה מאוד למתרחש סביבה","א. עדותה של המתלוננת, שנמסרה בעודה יושבת בכיסא הגלגלים שלה, היתה  עדות עקבית וסדורה של נערה אינטליגנטית הערה מאוד למתרחש סביבה.",14," עדותה של המתלוננת, שנמסרה בעודה יושבת בכיסא הגלגלים שלה, היתה  עדות עקבית וסדורה של נערה אינטליגנטית הערה מאוד למתרחש סביבה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.95
404466,m06003027-239,"מטבע הדברים אין עדים למעשים המיוחסים לנאשם, עדותה של המתלוננת הינה עדות יחידה למעשים אשר נעשו על פי הנטען לפני כ- 5-4 שנים ונמשכו כ-5 חודשים","מטבע הדברים אין עדים למעשים המיוחסים לנאשם, עדותה של המתלוננת הינה עדות יחידה למעשים אשר נעשו על פי הנטען לפני כ- 5-4 שנים ונמשכו כ-5 חודשים.",14,"מטבע הדברים אין עדים למעשים המיוחסים לנאשם, עדותה של המתלוננת הינה עדות יחידה למעשים אשר נעשו על פי הנטען לפני כ- 5-4 שנים ונמשכו כ-5 חודשים",test,"לא אמינה: לא עקבית, הציגה סתירות",0.89
485023,s00003824-279,"עדותה של המתלוננת במשטרה היתה במידה לא מבוטלת ""עדות מונחה"", כך על פי עדותה של המתלוננת עצמה בבית המשפט (עמ' 30 שור' 1-4)","עדותה של המתלוננת במשטרה היתה במידה לא מבוטלת ""עדות מונחה"", כך על פי עדותה של המתלוננת עצמה בבית המשפט (עמ' 30 שור' 1-4). מסתבר כי החוקרת שגבתה את ההודעה הדריכה אותה במסירת פרטי האירוע. וכך עולה מההודעה:",14,"עדותה של המתלוננת במשטרה היתה במידה לא מבוטלת ""עדות מונחה"", כך על פי עדותה של המתלוננת עצמה בבית המשפט ",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.71
502297,m02001206," כפי שצויין לעיל, עדותה של המתלוננת כמו במקרים דומים אחרים, הינה העדות העיקרית למעשֵׂי העבירה המיוחסים לנאשם בתיק דנא","ה.   ראיות נוספות מטעם התביעה 26. כפי שצויין לעיל, עדותה של המתלוננת כמו במקרים דומים אחרים, הינה העדות העיקרית למעשֵׂי העבירה המיוחסים לנאשם בתיק דנא.",14," כפי שצויין לעיל, עדותה של המתלוננת כמו במקרים דומים אחרים, הינה העדות העיקרית למעשֵׂי העבירה המיוחסים לנאשם בתיק דנא",test,אמינה בגלל חיזוק חיצוני,0.36
510200,SH-11-04-25817-739," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד","30. עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד.",14," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.79
524099,m03001069," עדותה של המתלוננת הייתה, מטֶבע הדברים, העדות העיקרית לְהוֹכָחָת גירסת התביעה באישום הראשון","6. עדותה של המתלוננת הייתה, מטֶבע הדברים, העדות העיקרית לְהוֹכָחָת גירסת התביעה באישום הראשון. בנוסף לה, הובאו לעדוּת הוריה ואָחִיהַ של המתלוננת, וכן נשמעו השוטר גובה הודעותיו של הנאשם, ושוטר נוסף, אשר לטענת התביעה הותקף עלידי הנאשם כאמור באישום השני.נ הנאשם העיד מטעמו, וכן שמענו שניים משכֵניו, את חברוֹ ואת גיסוֹ.ב",14," עדותה של המתלוננת הייתה, מטֶבע הדברים, העדות העיקרית לְהוֹכָחָת גירסת התביעה באישום הראשון",test,אמינה בגלל חיזוק חיצוני,0.83
525547,m03001069," אמנם נכון הדבר כי בכל הנוגע למעשה האונס עצמו - עדותה של המתלוננת היא העדות היחידה, ועומדת היא כנגד גירסתו של הנאשם","89. אמנם נכון הדבר כי בכל הנוגע למעשה האונס עצמו - עדותה של המתלוננת היא העדות היחידה, ועומדת היא כנגד גירסתו של הנאשם. עם זאת, וּמשעה שאין עוד צורך בסיוע לעדוּת נפגע בעבירת מין, דומני כי לנוכח פירוט גירסתה של המתלוננת כולה, והתרשמותי ממהימנותה וַאֲמִינוּתָהּ כִּכְלַל, וּמעדותה באשר לאירוע האונס בפרט, השתלבותו של אירוע שכזה במכלול התנהגותו הַאַלִּימָה והאובססיבית של הנאשם כפי שְׁהוּכְחָה בפנינו, כאוֹת של אמת, כמו גם העובדה כי הנאשם קָשַׁר את עצמו לאירוע, שאת קיומו הכחיש תחילה לחלוטין - הכל כפי שהוּכח לעיל - אין מקום לפקפּק באשר לְאֲמִינוּת גירסתה של המתלוננת כי הנאשם אכן כפה עצמו עליה וקִיֵּים עימה יחסי-מין בניגוד לרצונה.",14," אמנם נכון הדבר כי בכל הנוגע למעשה האונס עצמו - עדותה של המתלוננת היא העדות היחידה, ועומדת היא כנגד גירסתו של הנאשם",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.58
536186,ME-90-290-HK,עדות המתלוננת – עדות יחידה מרשיעה,עדות המתלוננת – עדות יחידה מרשיעה,14,עדות המתלוננת – עדות יחידה מרשיעה,test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.37
547010,m02001238,"מדרך הטבע, עדותה של המתלוננת היא העדוּת העיקרית להוֹכחת מעשׂי העבירה","מדרך הטבע, עדותה של המתלוננת היא העדוּת העיקרית להוֹכחת מעשׂי העבירה. אולם גם בעדויותיהן של אִימהּ ואחותה, מלבד הבאתן כתוספת של חיזוק וּתמיכה      לדבריה, יש חלקים המהווים ראיות ישירוֹת לנושאים השנויים במחלוקת.ו על אלה התווספו עדוּת העו""ס הילה מנור (עת/5), אשר טיפלה במתלוננת לאורך הזמן, כמו גם מסמכים אותנטיים שכתבה תוך כדי הטיפול; ועדותה של החוקרת אורלי נומה (עת/4), אשר טיפלה בתיק וגבתה הודעותיהם של בנות המשפחה ושל הנאשם עצמו.",14,"מדרך הטבע, עדותה של המתלוננת היא העדוּת העיקרית להוֹכחת מעשׂי העבירה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.56
548261,m02001238," כפי שעולה מן המקובץ לעיל, ברי כי עדותה של המתלוננת הינה העדות הישירה והיחידה למעשי האינוס המיוחסים לנאשם","ו.   התרשמות ומסקנות מהימנות המתלוננת 71. כפי שעולה מן המקובץ לעיל, ברי כי עדותה של המתלוננת הינה העדות הישירה והיחידה למעשי האינוס המיוחסים לנאשם. לפיכך, יש חשיבות בראש ובראשונה להכריע בדבר מהימנותה ומידת האמון שיש לתת לדבריה.",14," כפי שעולה מן המקובץ לעיל, ברי כי עדותה של המתלוננת הינה העדות הישירה והיחידה למעשי האינוס המיוחסים לנאשם",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.47
587595,ME-08-1012-33,"כאמור, ההגנה טוענת כי עדותה של המתלוננת הינה עדות כבושה, מבלי שניתן לכך הסבר מניח את הדעת","כאמור, ההגנה טוענת כי עדותה של המתלוננת הינה עדות כבושה, מבלי שניתן לכך הסבר מניח את הדעת. סמיכות הזמנים בין סירובו של הנאשם לשלם למתלוננת 1,000 ₪ לבין הגשת התלונה, מעידה על כי כל כוונתה של המתלוננת הייתה לקבל את המגיע לה, לשיטתה. היא אינה מזכירה את העובדה כי קיבלה ביום הגשת התלונה סכום של 180 ₪ בהעברה בנקאית לחשבונה. באותה מידה כבשה המתלוננת את עדותה גם בעניין שני אירועי אלימות המיוחסים לנאשם ולא רק את התלונה בנושא עבירת המין, ואף כאן ללא הסבר של ממש.",14,"כאמור, ההגנה טוענת כי עדותה של המתלוננת הינה עדות כבושה, מבלי שניתן לכך הסבר מניח את הדעת",test,"לא אמינה: לא עקבית, הציגה סתירות",0.77
654949,s02003061-156,"עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים","עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים.",14,"עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.82
707513,ME-10-09-31383-790," נטען כי עדותה של המתלוננת היא עדות כבושה, וכי המתלוננת העלתה הסברים סותרים לסיבת העיכוב בהגשת התלונה: לפני חוקרת הילדים טענה המתלוננת כי רק לאחר ההרצאה בבית הספר היא הבינה שהמעשים שעשה הנאשם הם אסורים; ואילו בבית המשפט טענה המתלוננת, לראשונה, כי היא פחדה לספר אודותיהם","הסנגור טען, בין היתר, כי לא ניתן להעדיף את גרסת המתלוננת על פני גרסת הנאשם. נטען כי עדותה של המתלוננת היא עדות כבושה, וכי המתלוננת העלתה הסברים סותרים לסיבת העיכוב בהגשת התלונה: לפני חוקרת הילדים טענה המתלוננת כי רק לאחר ההרצאה בבית הספר היא הבינה שהמעשים שעשה הנאשם הם אסורים; ואילו בבית המשפט טענה המתלוננת, לראשונה, כי היא פחדה לספר אודותיהם.",14," נטען כי עדותה של המתלוננת היא עדות כבושה, וכי המתלוננת העלתה הסברים סותרים לסיבת העיכוב בהגשת התלונה: לפני חוקרת הילדים טענה המתלוננת כי רק לאחר ההרצאה בבית הספר היא הבינה שהמעשים שעשה הנאשם הם אסורים; ואילו בבית המשפט טענה המתלוננת, לראשונה, כי היא פחדה לספר אודותיהם",test,"אמינה: לא נתפסת כנקמנית, אין חשש להאשמת שווא או העללה על הנאשם",0.49
707555,ME-10-09-31383-790," לטענת ב""כ הנאשם, עדותה של המתלוננת היא עדות כבושה משום שנמסרה שבוע לאחר האירוע הנטען","20. לטענת ב""כ הנאשם, עדותה של המתלוננת היא עדות כבושה משום שנמסרה שבוע לאחר האירוע הנטען. כמו כן, כאמור נטען שהמתלוננת הציגה הסברים סותרים לסיבת העיכוב בהגשת התלונה: ב""כ הנאשם הפנה לכך שבעדותה לפני חוקרת הילדים סיפרה המתלוננת כי רק בעקבות ההרצאה בבית הספר היא הבינה שהמעשים שעשה הנאשם הם אסורים. מכאן הסיק ב""כ הנאשם, שלפני כן היא לא הבינה שיש פסול במעשי הנאשם, ובוודאי לא חשבה שזו אשמתה או שפחדה. לעומת זאת, בבית המשפט העידה המתלוננת, לראשונה, שהיה ברור לה שמדובר במעשים אסורים ופסולים, אלא שהיא פחדה להתלונן.",14," לטענת ב""כ הנאשם, עדותה של המתלוננת היא עדות כבושה משום שנמסרה שבוע לאחר האירוע הנטען",test,"לא אמינה: לא עקבית, הציגה סתירות",0.54
729022,s04008515-261,"מטבע הדברים, בכל אחד משני המקרים, עדותן של המתלוננות היא עדות ראשית ועיקרית","מטבע הדברים, בכל אחד משני המקרים, עדותן של המתלוננות היא עדות ראשית ועיקרית. בשני המקרים עניין לנו בעבירות מין, עבירות אשר מעצם טיבן וייחודן מתבצעות, בדרך כלל, בצנעה, רחוק מהעין, בנוכחות העבריין וקורבנו בלבד ועל כן, כל מה שיש בפני בית משפט הן עדויות קוטביות של המתלוננת כנגד הנאשם.",14,"מטבע הדברים, בכל אחד משני המקרים, עדותן של המתלוננות היא עדות ראשית ועיקרית",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.9
773203,ME-11-08-19586-11, עדותה של המתלוננת בענייננו היתה עדות עקבית וסדורה,"ו. עדותה של המתלוננת בענייננו היתה עדות עקבית וסדורה. גרסתה - במשטרה ובבית המשפט – היתה אחת. עדותה של המתלוננת נמסרה בכנות ובגילוי לב. כך, למשל, העדה ספרה, ללא כל היסוס, כי היא אינה נוהגת ללבוש תחתונים בחיי היום יום. היא לובשת תחתונים רק בימי נידתה: עמ' 57 לפרוטוקול.",14, עדותה של המתלוננת בענייננו היתה עדות עקבית וסדורה,test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.96
802986,m01355,"הבאתי לעיל את ההלכה בדבר המשקל הראייתי שיש לייחס לעדותו של אדם הלקוי בשכלו, וקבעתי כי עדותה של המתלוננת הינה עדות אמינה ומהימנה","הבאתי לעיל את ההלכה בדבר המשקל הראייתי שיש לייחס לעדותו של אדם הלקוי בשכלו, וקבעתי כי עדותה של המתלוננת הינה עדות אמינה ומהימנה. יתרה מזו הבאתי את התוספות הראיתיות החיצוניות הדרושות לקביעת המשקל. מעבר לאמור לעיל המתייחס לאירוע נשוא האישום השני, להלן ""תוספת חיצונית"" נוספת לגבי האירוע הספיציפי של החדרת האצבע:",14,"הבאתי לעיל את ההלכה בדבר המשקל הראייתי שיש לייחס לעדותו של אדם הלקוי בשכלו, וקבעתי כי עדותה של המתלוננת הינה עדות אמינה ומהימנה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.87
805196,s99001132-160," כפי שכבר ציינתי לעיל, עדותה של המתלוננת, היא עדות מרכזית ועדות יחידה, המעוררת תהיות בהתנהגותה וסתירות בעדותה עד כי ערערו את אמינות גירסתה - הכל כמפורט להלן:","ג. כפי שכבר ציינתי לעיל, עדותה של המתלוננת, היא עדות מרכזית ועדות יחידה, המעוררת תהיות בהתנהגותה וסתירות בעדותה עד כי ערערו את אמינות גירסתה - הכל כמפורט להלן:",14," כפי שכבר ציינתי לעיל, עדותה של המתלוננת, היא עדות מרכזית ועדות יחידה, המעוררת תהיות בהתנהגותה וסתירות בעדותה עד כי ערערו את אמינות גירסתה - הכל כמפורט להלן:",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.85
827958,SH-11-02-18237-496," כפי שכבר ציינתי לעיל, עדותה של המתלוננת הייתה עדות מהימנה","במקרה שבפניי, מצאתי לבכר את עדותה של המתלוננת על פני עדותו של הנאשם. כפי שכבר ציינתי לעיל, עדותה של המתלוננת הייתה עדות מהימנה. המתלוננת העידה באופן ענייני, תיארה את ההתרחשות ולא ניסתה להגזים או להעצים את המקרה. בחקירתה הנגדית שהייתה ארוכה וממושכת - חזרה המתלוננת על גרסתה תוך שהיא מתייחסת למצבה הנפשי, ולא התגלו סתירות בעדות, שנשארה הגיונית, סדורה ותואמת את הדברים שאמרה בחקירתה הראשית.",14," כפי שכבר ציינתי לעיל, עדותה של המתלוננת הייתה עדות מהימנה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.96
840244,SH-08-2721-104,"עדותה של המתלוננת, כפי שהתרשמתי ממנה היתה עדות עצורה אמנם, אשר לעיתים, אף לוותה בבכי שקט, אך היתה יחד עם זאת, עדות נחושה ואמיצה","עדותה של המתלוננת, כפי שהתרשמתי ממנה היתה עדות עצורה אמנם, אשר לעיתים, אף לוותה בבכי שקט, אך היתה יחד עם זאת, עדות נחושה ואמיצה. המתלוננת עמדה על דבריה ועל כך שבאמת יסודם.",14,"עדותה של המתלוננת, כפי שהתרשמתי ממנה היתה עדות עצורה אמנם, אשר לעיתים, אף לוותה בבכי שקט, אך היתה יחד עם זאת, עדות נחושה ואמיצה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.85
859880,SH-08-6572-821,"10, הודיעו הצדדים בפני על הסכמה דיונית לפיה עדותה של המתלוננת תהווה עדותה הראשית ושהיא תחקר בפני בחקירה נגדית","עדות המתלוננת ועדויות התומכות בה 4.  המתלוננת העידה ביום 19.4.09 בפני כב' השופטת אתי באום-ניקוטרה ז""ל, אשר לא הספיקה לסיים את הדיון בתיק זה שהחל בפניה. ביום 8.3.10, הודיעו הצדדים בפני על הסכמה דיונית לפיה עדותה של המתלוננת תהווה עדותה הראשית ושהיא תחקר בפני בחקירה נגדית. כמו-כן, הוסכם כי תתקבל עדותו של עד התביעה אבי דרמר שגם נשמעה בטרם העברת התיק בפני, מבלי שהעד יעיד שנית.",14,"10, הודיעו הצדדים בפני על הסכמה דיונית לפיה עדותה של המתלוננת תהווה עדותה הראשית ושהיא תחקר בפני בחקירה נגדית",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.82
39958,ME-15-08-15252-33,בית המשפט פסק כלהלן: המתלוננת היא עדה אמינה ביותר,"בית המשפט פסק כלהלן: המתלוננת היא עדה אמינה ביותר. יחד עם זאת, נוכח מצבה, עליו אף היא מעידה, לא ניתן לקבל דבריה במלואם. במקרה זה הנימוק לפילוג עדותה של המתלוננת הוא הקושי הקיים בזכרון האירוע, הנובע לא מחוסר אמינות אלא הינו תוצאה של המצב בו הייתה המתלוננת בעת ביצוע המעשים, תחת השפעת אלכוהול, וכן בשל הדחקת חלקים מהאירוע.",15,בית המשפט פסק כלהלן: המתלוננת היא עדה אמינה ביותר,test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.9
62176,ME-09-1063-277," אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה","בעדותה של המתלוננת ביחס לעבירות מין, מדובר בעדות יחידה שעל פי סעיף  ל [נוסח חדש] התשל""א – 1971, צריך בית משפט, לנמק מדוע מסתמך על העדות, ואין צורך בתוספת ראייתית פורמאלית להרשיע על פי עדותה. אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה.",15," אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה",test,"לא אמינה: לא עקבית, הציגה סתירות",0.55
80851,m02001201-a,"את טענת המניע ביקש הסניגור לחזק, בכך שהציג בפני המתלוננת, במהלך עדותה החוזרת, את המסמך המשטרתי, לפיו המתלוננת הנה עדה מרכזית בתיק פלילי וכי אין לעוצרה או לגרשה מן הארץ בשל כך (נ/11, אשר אמור להיות נ/15)","את טענת המניע ביקש הסניגור לחזק, בכך שהציג בפני המתלוננת, במהלך עדותה החוזרת, את המסמך המשטרתי, לפיו המתלוננת הנה עדה מרכזית בתיק פלילי וכי אין לעוצרה או לגרשה מן הארץ בשל כך (נ/11, אשר אמור להיות נ/15). המתלוננת אישרה כי היא מחזיקה אישור זה בתיק וכי לא עצרו אותה מאז המקרה נשוא תיק זה (עמ' 174 לפרוטוקול).",15,"את טענת המניע ביקש הסניגור לחזק, בכך שהציג בפני המתלוננת, במהלך עדותה החוזרת, את המסמך המשטרתי, לפיו המתלוננת הנה עדה מרכזית בתיק פלילי וכי אין לעוצרה או לגרשה מן הארץ בשל כך ",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.76
94200,s00002608-91," הנאשם ידע כי מתנהל נגדו באותה עת משפט בו הוא הואשם בעבירה חמורה ביותר, וכי המתלוננת היא העדה העיקרית","19. הטעם החמישי הוא, שאין זה סביר כי זמן קצר לפני המועד בו המתלוננת היתה צריכה להעיד נגד הנאשם בתיק האונס, יתקוף אותה הנאשם וינסה לבצע בה עבירות. הנאשם ידע כי מתנהל נגדו באותה עת משפט בו הוא הואשם בעבירה חמורה ביותר, וכי המתלוננת היא העדה העיקרית. חזקה עליו שנשמר מכל משמר לבל לתת לה עילה לבוא אליו בטענות חדשות.ו",15," הנאשם ידע כי מתנהל נגדו באותה עת משפט בו הוא הואשם בעבירה חמורה ביותר, וכי המתלוננת היא העדה העיקרית",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.43
161833,s02007140-2," לסיכום, לאור כל האמור לעיל ולאחר שנתתי דעתי כי המתלוננת הינה עדה יחידה לגבי חלק מהמעשים בגינם קבעתי ממצאים עובדתיים, הנני קובע כי התביעה הוכיחה מעבר לכל ספק סביר את אשמותיהם של שני הנאשמים והנני מרשיע אותם בעבירות שיוחסו להם בכתב האישום","78. לסיכום, לאור כל האמור לעיל ולאחר שנתתי דעתי כי המתלוננת הינה עדה יחידה לגבי חלק מהמעשים בגינם קבעתי ממצאים עובדתיים, הנני קובע כי התביעה הוכיחה מעבר לכל ספק סביר את אשמותיהם של שני הנאשמים והנני מרשיע אותם בעבירות שיוחסו להם בכתב האישום.",15," לסיכום, לאור כל האמור לעיל ולאחר שנתתי דעתי כי המתלוננת הינה עדה יחידה לגבי חלק מהמעשים בגינם קבעתי ממצאים עובדתיים, הנני קובע כי התביעה הוכיחה מעבר לכל ספק סביר את אשמותיהם של שני הנאשמים והנני מרשיע אותם בעבירות שיוחסו להם בכתב האישום",test,אמינה בגלל שהנאשם לא אמין,0.34
267846,SH-10-11-40131-730," גם לאחר שנתתי דעתי לעובדה כי המתלוננת הינה עדה יחידה, הגעתי לידי מסקנה כי ניתן לסמוך על דבריה ולקבוע ממצאים מרשיעים על פיהם","10. גם לאחר שנתתי דעתי לעובדה כי המתלוננת הינה עדה יחידה, הגעתי לידי מסקנה כי ניתן לסמוך על דבריה ולקבוע ממצאים מרשיעים על פיהם.",15," גם לאחר שנתתי דעתי לעובדה כי המתלוננת הינה עדה יחידה, הגעתי לידי מסקנה כי ניתן לסמוך על דבריה ולקבוע ממצאים מרשיעים על פיהם",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.43
274598,s013125a,"המתלוננת היתה עדה אמינה, לא הגזימה בעדותה ולא הוסיפה פרטים גם במקום שפרטים כאלה יכלו לתמוך בגירסתה ולחזקה","המתלוננת היתה עדה אמינה, לא הגזימה בעדותה ולא הוסיפה פרטים גם במקום שפרטים כאלה יכלו לתמוך בגירסתה ולחזקה.",15,"המתלוננת היתה עדה אמינה, לא הגזימה בעדותה ולא הוסיפה פרטים גם במקום שפרטים כאלה יכלו לתמוך בגירסתה ולחזקה",test,"אמינה: בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",0.62
