sentence_id,title,paragraph_text,origin_sentence,category
13215,ME-12-07-40109-11,"לצורך הוכחת טענתו כי תיאורי המתלוננת בלתי אפשריים ולא הגיוניים (בשל גודל חדר השירותים והמקלחת, והחלונות הרבים הצופים על חדר המדרגות), הציג, כאמור, את תמונות המקומות (תמונות 7-22, נ/15; עמ' 139-142 לפרוט'). אולם, אף אם נקבל את הטענה כי חדר השירותים בבית הסבתא הוא חדר קטן כפי שנראה בתמונות, הרי שאם הסבתא יכולה היתה להיכנס אליו, סביר כי גם שני ילדים יוכלו להיכנס לשם.","לצורך הוכחת טענתו כי תיאורי המתלוננת בלתי אפשריים ולא הגיוניים (בשל גודל חדר השירותים והמקלחת, והחלונות הרבים הצופים על חדר המדרגות), הציג, כאמור, את תמונות המקומות (תמונות 7-22, נ/15; עמ' 139-142 לפרוט')",לא רלוונטי
16020,ME-15-11-34046-11,"עדויות מתלוננות בעבירות מין 2. כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015. מאידך גיסא, בפנינו גרסת הנאשם המכחיש מכל וכל כי ביצע את כל המעשים המיוחסים לו וטוען כי המתלוננת, בתו הבכורה, מעלילה עליו עלילת שווא."," כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015",לא רלוונטי
11321,ME-12-07-40109-11,"שתיים הן השאלות שעלינו להכריע בהן; האם גירסת המתלוננת מהימנה, ובמידה והתשובה לכך חיובית, האם יש להרשיע את שלושת הנאשמים בעבירות בהן הואשמו, או שמא רק את חלקם?","שתיים הן השאלות שעלינו להכריע בהן; האם גירסת המתלוננת מהימנה, ובמידה והתשובה לכך חיובית, האם יש להרשיע את שלושת הנאשמים בעבירות בהן הואשמו, או שמא רק את חלקם?",לא רלוונטי
1128567,M-NH-2-003-L,"ב""כ המאשימה סגן פרקליט המחוז הגב' ח' סלוטקי טוענת בסיכומיה כי: ""נכונותו של הנאשם לעשות בדיקת רקמות אינה דומה לנכונותה של המתלוננת. נגד הנאשם קיימת עדות המתלוננת (וראיות לחיזוקה שעוד אצביע עליהן) שדי בה כדי להרשיעו אם בית-המשפט יתן בה אמון, לכן אין לו מה להפסיד, אם לעומת זאת היה מתברר שהנאשם אינו אבי העובר ולפי טענתה"," נגד הנאשם קיימת עדות המתלוננת (וראיות לחיזוקה שעוד אצביע עליהן) שדי בה כדי להרשיעו אם בית-המשפט יתן בה אמון, לכן אין לו מה להפסיד, אם לעומת זאת היה מתברר שהנאשם אינו אבי העובר ולפי טענתה",לא רלוונטי
17010,s941196,"עדותה ארוכה, מפורטת, כוללת פרטים בגין מקרים רבים ושונים של אירועים, ועיינתי שוב ושוב בעדותה של המתלוננת, ובעדויות האחרות המצטרפות לעדותה.","עדותה ארוכה, מפורטת, כוללת פרטים בגין מקרים רבים ושונים של אירועים, ועיינתי שוב ושוב בעדותה של המתלוננת, ובעדויות האחרות המצטרפות לעדותה",לא רלוונטי
18539,ME-08-5036-123,"כל הנסיבות לקולא, הודאת הנאשם, חסכון עדותה הנוספת של המתלוננת, חרטתו, מצבו הבריאותי כפי שעלה בדיונים בפנינו, מעצר הבית הממושך, מצבו הכלכלי והמשפחתי, עדויות האופי מטעמו, ושאר טענות הסנגור, עמדו לנגד עינינו.","כל הנסיבות לקולא, הודאת הנאשם, חסכון עדותה הנוספת של המתלוננת, חרטתו, מצבו הבריאותי כפי שעלה בדיונים בפנינו, מעצר הבית הממושך, מצבו הכלכלי והמשפחתי, עדויות האופי מטעמו, ושאר טענות הסנגור, עמדו לנגד עינינו",לא רלוונטי
18744,ME-12-03-25945-23,"5. עיקר עדותה הראשית של המתלוננת בבית המשפט: עת/1, המתלוננת, העידה: היא בת כ-19 שנה, ומחכה לגיוסה לצה""ל. ביום 8.3.12 (יום האירוע), כך ארע: ""... נפגשתי עם שתי חברות שלי וחבר של חברה שלי, יעל סתיו ורן...הייתה מסיבת גג בפלורנטין...הגענו למסיבה שילמנו... ועלינו לגג, חברות שלי רצו לשתות אז הלכנו לדלפק השתיה וראיתי את הברמן...(מצביעה על הנאשם)...באתי לברמן וביקשתי שתיה...ואז הוא אמר לי לחכות שהוא יסיים ובינתיים הוא אמר לי לבוא לידו, והוא אמר לי בינתיים לקחת את הכוס שלו, לקחתי מהכוס שלו שני שלוקים והעברתי לחברות שלי, אחרי זה הנאשם אמר לי אם אני יכולה לעזור לו עם הבירות בחדר ליד, אמרתי לו שזה כבד ואני לא אצליח לסחוב, הוא אמר לי לנסות, אמרתי בסדר, אז הוא לקח אותי לחדר ליד, היו לו מפתחות, הוא פתח את החדר (בתמונות ת/2 – עמ' 8 לפר' מיום 9.10.12, שו' 8-13), נכנסנו, הוא הלך לשירותים ואני התיישבתי על הספה (בתמונות ת/2, תמונות 4-6), ואז כשהוא חזר מהשירותים הוא התיישב לידי ואז התנשקנו...היה חשוך... ואז תוך כדי הוא נגע בי למטה באיבר מין מעל הבגדים, והזזתי אותו, ואז שוב פעם הוא נגע בי ושוב הזזתי אותו, הוא נגע לי אחרי זה בחזה ואז נשכב מעליי ואחרי שהוא נשכב מעליי הוא נגע בי באיבר מין מעל הבגדים והזזתי אותו ואחרי זה הוא הכניס את היד שלו לתחתונים שלי, ניסיתי להזיז אותו לא הצלחתי, אחרי זה הוא דחף לי אצבעות לנרתיק, אחרי זה הוא הוציא את היד, לקח את היד שלי שם את היד שלי על האיבר מין שלו...הוא לקח את היד שלי ושם אותה על האיבר מין שלו, הזזתי את היד ואחרי זה הוא הכניס את האיבר מין שלו לאיבר מין שלו (כך במקור - ג'נ') והתחיל להשתפשף... הוא הוריד לי את הטייץ, לא הוריד אותו מספיק וזה לא נכנס טוב וזה השתפשף האיבר מין שלו באיבר מין שלי... אמרתי לו תוך כדי שיפסיק, אמרתי לו לא, ודי, והוא אמר לי באיזה שלב ""את רצינית? את באמת מתכוונת לזה?"" אמרתי לו שכן, והוא פשוט המשיך...היה לי...טלפון, אמרתי לו שחברות שלי מחפשות אותי ואז...יצאנו משם..."" (עמ' 5 לפר' מיום 9.10.12, שו' 23 עד עמ' 7 לפר', שו' 10). ""...יצאנו מהחדר הלכתי לחברות שלי, סיפרתי להן מה קרה, הם הלכו לחפש אותו ואז התחילו להתווכח איתו ואחרי זה הוא פשוט נעלם ואז הזמנו משטרה....הייתי בהלם."" (עמ' 7 לפר', שו' 23-26, 28-30; עמ' 9 לפר' מיום 9.10.12, שו' 1-2)."," עיקר עדותה הראשית של המתלוננת בבית המשפט: עת/1, המתלוננת, העידה: היא בת כ-19 שנה, ומחכה לגיוסה לצה""ל",לא רלוונטי
88616,ME-10-08-28161-260,"עם זאת, קיימת מעין ""מקבילית כוחות"" ולפיה המשקל הנדרש לראייה המסייעת עומד, ככלל, ביחס הפוך למשקלה של העדות טעונת הסיוע. ככל שעדות המתלוננת מפורטת, אותנטית ומעוררת אמון, כך ניתן להסתפק בראיית סיוע שמשקלה נמוך יחסית (ראה  (1) 292, 302,  הנ""ל, פסקה 22, וע""פ ""שונים"" שלעיל, פסקה 38).  עוד ראה לעניין זה בדברי כב' השופטת ע. ארבל (בהסכמת כב' השופטים א. חיות ונ. הנדל), ב פלוני נ' מ""י (מיום 2.4.12, פורסם באתר נבו, אף זה ערעור על הכרעת דינו של המותב הנוכחי בתפ""ח 1033/08), ולפיהם ""אשר לעוצמת הסיוע הנדרש, כלל ידוע הוא כי המשקל הנדרש לראיית הסיוע עומד ביחס הפוך למשקלה של הראייה העיקרית, כך שבבחינת עוצמתה של ראיית הסיוע הנדרשת, יש להתחשב במהימנותה, אמינותה, ומשקלה של העדות העיקרית הטעונה סיוע"" (פסקה 50 שם)."," ככל שעדות המתלוננת מפורטת, אותנטית ומעוררת אמון, כך ניתן להסתפק בראיית סיוע שמשקלה נמוך יחסית (ראה  (1) 292, 302,  הנ""ל, פסקה 22, וע""פ ""שונים"" שלעיל, פסקה 38)",לא רלוונטי
42841,s97001940-79,"במקרה דנן, מדובר בשלוש מתלוננות, ועדותה של כל אחת מהן היתה הציר המרכזי בשלושת האישומים הראשונים. אמון מלא וללא כל סייג יכולתי לתת בעדותן של שתי המתלוננות באישומים השני והשלישי בלבד. לא כך הדבר באישום הראשון בו קבעתי כי מהתשתית הראייתית שהובאה לפני ועל יסוד עדותה הבעייתית של המתלוננת י.ק., כפי שפורט באריכות לעיל, לא ניתן לקבוע ממצאים עובדתיים הנקיים מכל ספק במשפט פלילי ולכן הגעתי למסקנה כי לא ניתן להרשיע את הנאשם באישום הראשון.",", כפי שפורט באריכות לעיל, לא ניתן לקבוע ממצאים עובדתיים הנקיים מכל ספק במשפט פלילי ולכן הגעתי למסקנה כי לא ניתן להרשיע את הנאשם באישום הראשון",לא רלוונטי
1754287,ME-13-05-3045-11,"43. על כן: לאור האמור לעיל, טענת ההגנה (בעמ' 16 לסיכומיה) שלפיה עדותה של המתלוננת שקרית והיא מתפתחת יחד עם דימיונה הפורה של המתלוננת, דינה להידחות. מה גם, שהפרטים דלעיל שאותם פירטה המתלוננת – הנאשם גמר בפיה, נושא המטאטא, צפייה בפורנו ונגיעות, מחשבות לפגיעה עצמית - אינם מעיקר תוכנו של כתב האישום, רובם אינם מופיעים בו, והם אינם גורעים מליבת עדותה של המתלוננת על מעשי הנאשם בה. ודוק: הסניגור עצמו אמר בבית המשפט את הדברים הבאים: ""...המתלוננת...היא פתחה את הדברים והוסיפה הרבה מעבר למה שהיא סיפרה לחוקרת הילדים, הרגישה בנוח לספר את זה לתובע ולא לחוקרת הילדים."" (עמ' 276 לפר', שו' 11-13). כל המוסיף גורע. זאת, בנוסף לכל המפורט והמוסבר לעיל."," על כן: לאור האמור לעיל, טענת ההגנה (בעמ' 16 לסיכומיה) שלפיה עדותה של המתלוננת שקרית והיא מתפתחת יחד עם דימיונה הפורה של המתלוננת, דינה להידחות",לא רלוונטי
1159594,ME-12-01-40609-11,"בהתייחס להשפלות ולצעקות שייחסה המתלוננת לנאשם, השיבה העדה כי הדבר לא נתמך בדברי ההורים. במענה לשאלה, כיצד התמודדה עם תיאורים אלה של המתלוננת, אשר ככל הנראה, עובדתית- אינם נכונים, השיבה, כי בטיפול ניתן משקל לתחושות ולרגשות, ולא נבדקת מהימנותם."," במענה לשאלה, כיצד התמודדה עם תיאורים אלה של המתלוננת, אשר ככל הנראה, עובדתית- אינם נכונים, השיבה, כי בטיפול ניתן משקל לתחושות ולרגשות, ולא נבדקת מהימנותם",לא רלוונטי
25616,SH-10-11-34300-792,"א.  לא נתפסה חצאיתה של המתלוננת אשר נטען על ידי מרים משה כי הייתה מלוכלכת ואשר אולי היה ניתן לבדוק אותה לעניין הימצאות DNA של הנאשם או שמא אף של אדם אחר. כן היה ניתן לבדוק את גרסתו של הנאשם לדרך ההגעה של שרידי זרע לתחתוניה של המתלוננת. עוד לא נחקרה חברתו של הנאשם דאז, ולא נבחנה גרסתו על תדירות פעילותו המינית שיכלה לתמוך או למוטט את גרסתו. והליקוי החמור מכולם הוא שלא נבדקו גרסאותיה המוקדמות של המתלוננת כפי שמסרה לאמה ולמרים משה.", והליקוי החמור מכולם הוא שלא נבדקו גרסאותיה המוקדמות של המתלוננת כפי שמסרה לאמה ולמרים משה,לא רלוונטי
1126611,m001062,"זאת ועוד, כפי שנאמר לעיל עדויותיהן של המתלוננות ע.ר. וש.ר. מהימנות עלי ואינן מותירות ספק באשר לאמיתות תלונותיהן.","זאת ועוד, כפי שנאמר לעיל עדויותיהן של המתלוננות ע",לא רלוונטי
997484,SH-18-05-9061-11,"ועדיין – במשפט פלילי עסקינן. השאלה העומדת להכרעה אינה אם גרסתה של המתלוננת ג' סבירה יותר מגרסתו של הנאשם, אלא אם עלה בידי התביעה להפריך כל ספק סביר באשר לגרסת ההגנה, ולהוכיח, מעבר לכל ספק סביר, כי הנאשם ביצע את המעשים המיוחסים לו, ובאופן המתואר בכתב האישום. כך, ולא אחרת. ובמקום בו נותר ספק, גם אם קל שבקלים (אך סביר) – הרי שמתחייבת המסקנה כי התביעה לא הוכיחה את אשמתו של הנאשם, ויש לזכותו מחמת הספק."," השאלה העומדת להכרעה אינה אם גרסתה של המתלוננת ג' סבירה יותר מגרסתו של הנאשם, אלא אם עלה בידי התביעה להפריך כל ספק סביר באשר לגרסת ההגנה, ולהוכיח, מעבר לכל ספק סביר, כי הנאשם ביצע את המעשים המיוחסים לו, ובאופן המתואר בכתב האישום",לא רלוונטי
33098,ME-09-1035-104,"המתלוננת והנאשם חלוקים בנוגע לעיתוי מתן ההסבר בנוגע לבדיקה – לפני ביצועה, כגרסת הנאשם או לאחר ביצועה, כגרסת הראשונית של המתלוננת, שציינה לבסוף כי אינה זוכרת את זה בכלל.","המתלוננת והנאשם חלוקים בנוגע לעיתוי מתן ההסבר בנוגע לבדיקה – לפני ביצועה, כגרסת הנאשם או לאחר ביצועה, כגרסת הראשונית של המתלוננת, שציינה לבסוף כי אינה זוכרת את זה בכלל",לא רלוונטי
854464,ME-19-07-69765-55,"גרסתם של הקטין והמתלונן שונה במקצת, ולדבריהם הנאשם נגע בהם מעל הבגדים, לא ליד איבר המין אלא באיבר המין עצמו, ועשה זאת כמה וכמה פעמים אף שאינם נוקבים במספר מדויק ולגרסת הקטין באירוע שהתרחש בדשא, הנאשם אחז בו בתנועת לפיתה, התיישב והושיב גם אותו, כשידו אוחזת באיבר מינו. במחלוקת זו מצאתי לנכון לתת אמון מלא בעדויותיהם של הקטין ושל המתלונן אשר תומכות ומחזקות זו את זו, על פני גרסתו המצומצמת של הנאשם, לא רק בשל הקביעה שלי לעיל כי ככלל יש לתת אמון מלא בעדויותיהם של הקטין ושל המתלונן, בשונה מעדותו של הנאשם, בשל הטעמים שפורטו בהרחבה לעיל, בדיון על אמינותם של העדים, אלא גם בשל הנסיבות הקשורות לאירוע עצמו.","גרסתם של הקטין והמתלונן שונה במקצת, ולדבריהם הנאשם נגע בהם מעל הבגדים, לא ליד איבר המין אלא באיבר המין עצמו, ועשה זאת כמה וכמה פעמים אף שאינם נוקבים במספר מדויק ולגרסת הקטין באירוע שהתרחש בדשא, הנאשם אחז בו בתנועת לפיתה, התיישב והושיב גם אותו, כשידו אוחזת באיבר מינו",לא רלוונטי
634425,m02001201-a,"המדינה נימקה בקשתה (אשר סומנה כב""ש 92741/02), בכך שבין יתר העבירות המנויות בכתב האישום, מואשם אשר רוזוליו (להלן, הנאשם) בעבירות אונס ושוד. עדותה של המתלוננת מרכזית וחשובה לבירור אשמתו של הנאשם, אלא שהיא אזרחית פיליפינית, השוהה בישראל באופן שאינו חוקי. בבקשה נטען, כי יש חשש שהמתלוננת עלולה לעזוב את הארץ, או שעשוי להתעורר קושי באיתורה בהמשך, ובשל כך נדרש קיום הליך גביית העדות המוקדמת. הסניגור המלומד הגיש תגובה מנומקת ומפורטת, בה הביע התנגדותו לגביית העדות המוקדמת."," עדותה של המתלוננת מרכזית וחשובה לבירור אשמתו של הנאשם, אלא שהיא אזרחית פיליפינית, השוהה בישראל באופן שאינו חוקי",לא רלוונטי
1348644,ME-16-06-33538-22,"29. ובאשר לנסיבות ביצוע עבירת מעשה מגונה. בכתב האישום יוחסה לנאשם עבירה על  לחוק. סעיף זה מפנה לנסיבות המחמירות  לחוק. הנסיבות המפורטות  נוגעות בין היתר לגיל המתלונן, לאיום בנשק חם או קר על המתלונן, בגרימת חבלה במתלונן ולעניינים נוספים. במקרה זה, נטען בכתב האישום כי הנאשם גרם למתלוננת המטומות בחזה ובידיה. למרות שהדבר לא צוין בכתב האישום, ניתן אך להבין שהכוונה הייתה לנסיבה המפורטת  (""גרימת חבלה גופנית""). בעניין זה וכפי שפורט לעיל, קיימת רק עדותה של המתלוננת שצילמה את חזהּ ואת ידיה מספר ימים לאחר האירוע. אלא שכאמור בבדיקת צוות מד""א שהגיע לבית המתלוננת מספר שעות לאחר האירוע לא נמצאו סימני אלימות כלשהם על גופה. נוסיף כי בסיכומי ב""כ המאשימה, הוא לא נדרש לעניין זה והותיר את בחירת חלופת הנסיבות המחמירות לוטה בערפל. ממילא, ב""כ הנאשם לא נדרש אף הוא להתייחס לסוגיה בסיכומיו. בנסיבות אלו לא נוכל לקבוע ברמת הוודאות הנדרשת כי יסוד קיומן של נסיבות מחמירות הוכח."," בעניין זה וכפי שפורט לעיל, קיימת רק עדותה של המתלוננת שצילמה את חזהּ ואת ידיה מספר ימים לאחר האירוע",לא רלוונטי
272208,SH-13-05-59171-11,"סוף דבר יש לקבוע שגרסת הנאשם אינה יכולה לעמוד נגד גרסתה המוצקה והאמינה של המתלוננת, הנתמכת – מעבר לצורך – בתמיכות של ממש.","סוף דבר יש לקבוע שגרסת הנאשם אינה יכולה לעמוד נגד גרסתה המוצקה והאמינה של המתלוננת, הנתמכת – מעבר לצורך – בתמיכות של ממש","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
102686,ME-08-1047-463,"מכל מקום, עדותה של זהבה אינה אמינה בעיני ומניתוחה עולה שזהבה עצמה נאמנה יותר למתלוננת מאשר לאמת. לפיכך, לטעמי, לא ניתן לראות בעדותה של זהבה חיזוק לגרסת המתלוננת, הרעועה כאמור, כשלעצמה."," לפיכך, לטעמי, לא ניתן לראות בעדותה של זהבה חיזוק לגרסת המתלוננת, הרעועה כאמור, כשלעצמה","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
284969,m99000941-148,עדות המתלוננת לא נקייה מפירכות ומקטעים שמחלישים את גרסתה והסניגור היטיב לפרט קטעים אלו בסיכומים היסודיים והמקיפים שהגיש לנו. אסקור את טענותיו העיקריות תוך התייחסות לשאלה האם יש בכוחן של הפירכות הללו לערער את אמינות המתלוננת עד כדי כך שהדבר יביא לזיכויו של הנאשם.,עדות המתלוננת לא נקייה מפירכות ומקטעים שמחלישים את גרסתה והסניגור היטיב לפרט קטעים אלו בסיכומים היסודיים והמקיפים שהגיש לנו,"עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
102346,ME-08-1047-463,"אומר כבר עתה ומיד, כי מכל הסיבות והטעמים שיפורטו להלן, מצאתי כי גרסת המתלוננת אינה מהימנה דיה ואין בה לבדה ואף לא ביחד עם יתר הראיות כדי להוכיח אשמתו של הנאשם מעבר לכל ספק סביר, כנדרש לשם הרשעה בפלילים.","אומר כבר עתה ומיד, כי מכל הסיבות והטעמים שיפורטו להלן, מצאתי כי גרסת המתלוננת אינה מהימנה דיה ואין בה לבדה ואף לא ביחד עם יתר הראיות כדי להוכיח אשמתו של הנאשם מעבר לכל ספק סביר, כנדרש לשם הרשעה בפלילים","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
188984,s03002604-359,"מן הכלל אל הפרט גרסתה של המתלוננת אינה נטולת תמיהות (כפי שפורט כנ""ל) – ועל כן, לא שוכנעתי בדבר מהימנותה עד כדי מתן משקל לה שיהא בו די לבסס הרשעה בפלילים.","מן הכלל אל הפרט גרסתה של המתלוננת אינה נטולת תמיהות (כפי שפורט כנ""ל) – ועל כן, לא שוכנעתי בדבר מהימנותה עד כדי מתן משקל לה שיהא בו די לבסס הרשעה בפלילים","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
782843,m08001001,"6. אף תיאורה של המתלוננת באשר לאופן קרות המעשים המגונים, נשוא האישום הראשון והשני, אינו נקי מספקות. המתלוננת טענה כי הדברים התרחשו שעה שכל ארבעת ... ישבו בחדרו הקטן של הנאשם, צפו בסרט ואיש לא הבחין במתרחש, למרות שלדבריה: ""אני העפתי פשוט את היד... לא, פשוט כאילו העפתי ככה את היד, כאילו מבהלה"" (עמ' 20 לפרוטוקול). גם אם עשה הנאשם את אשר מייחסים לו בהחבא, כנטען, הרי הנוכחים האחרים היו אמורים להבחין לפחות בתנועותיה החדות של המתלוננת, אשר התנגדה למעשים ו""העיפה"" לנאשם את היד."," אף תיאורה של המתלוננת באשר לאופן קרות המעשים המגונים, נשוא האישום הראשון והשני, אינו נקי מספקות","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
200128,ME-14-02-9030-33,"המאשימה טוענת כי עדותה של המתלוננת הייתה עקבית, כנה ומשכנעת, וניכרים בה סימני האמת. המתלוננת לא ניסתה בשום שלב לייפות את המציאות. היא הביאה את עצמה, על כל מורכבויותיה, לבית המשפט – באופן כן ואף בוטה. כעסה הרב של המתלוננת על הנאשם היה ניכר בעדותה. מדובר בקטינה בת 17, תיירת מארה""ב, אשר גדלה בבית חרדי אולם מגדירה עצמה כ""ילדת רחוב"", ואשר כנראה עברה תקופת התבגרות לא פשוטה, והיא עדיין לא יודעת להיזהר מפני הסכנות האורבות לה.","המאשימה טוענת כי עדותה של המתלוננת הייתה עקבית, כנה ומשכנעת, וניכרים בה סימני האמת","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
288791,ME-12-09-42383-690,"מחוות דעתו של פרופ' רכס, שהתייחס לשאלת הנחיצות של הבדיקות שערך הנאשם, עולה כי כאבי אוזניים אינם מחייבים מבחינה קלינית בדיקה בחלק הגוף התחתון, לרבות באיבר המין ובפי הטבעת. פרופ' רכס אישר קביעה זו גם בעת עדותו בבית המשפט. למעשה, אין זה סביר כי תבוצע בדיקה כה יסודית באזור המפשעות והבטן התחתונה, כחלק מבדיקה כללית של כל הגוף, כתוצאה מתלונה על כאבי אוזניים. הנאשם לא הציג עדים התומכים בטענתו לפיה הוא נוהג לבצע בדיקות כלליות מקיפות כשמדובר בתלונות שגרתיות של כאבי אוזניים, וחזקה היא כי אם היו עדים כאלו הוא היה מביא אותם לעדות. על כל פנים, עדותו של פרופ' רכס אינה מעלה ואינה מורידה מהעיקר בתיק, שהוא עדותה הברורה של המתלוננת. יש לציין כי מנהל המרפאה פנחסוב העיד כי אמר לנאשם בעבר, לפני האירוע הנוכחי, כי אין לבדוק קטין ללא נוכחות הורה. אין מחלוקת כי הנאשם ביצע את הבדיקה האינטימית כאשר שהה לבד בחדר עם המתלוננת, וזאת מבלי להתקשר לאימה ולבקש את רשותה, ומבלי להכניס לחדר אחות או מזכירה."," על כל פנים, עדותו של פרופ' רכס אינה מעלה ואינה מורידה מהעיקר בתיק, שהוא עדותה הברורה של המתלוננת","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
51702,ME-07-1179-1,"ל דורש הנמקה לעדות יחידה של מתלוננת בעבירת מין, על מנת שתתמודד באופן ראוי, הוגן וממצה עם כל קושי שעלול לעורר מתן האמון בעדות היחידה, ולא די לתת אמון בגרסת המתלוננת שהינה חסרת כל הגיון.","ל דורש הנמקה לעדות יחידה של מתלוננת בעבירת מין, על מנת שתתמודד באופן ראוי, הוגן וממצה עם כל קושי שעלול לעורר מתן האמון בעדות היחידה, ולא די לתת אמון בגרסת המתלוננת שהינה חסרת כל הגיון","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
150562,ME-09-09-9012-283,"בהיות עדות המתלוננת עדות יחידה, כרסום זה מתווסף לתהיות שעלו בעדותה לגבי נ/5, ואלה הביאו אותי למסקנה שלא ניתן לבסס ממצאים מרשיעים על יסוד עדותה היחידה של המתלוננת לגבי העבירות המיוחסות לנאשם 2.","בהיות עדות המתלוננת עדות יחידה, כרסום זה מתווסף לתהיות שעלו בעדותה לגבי נ/5, ואלה הביאו אותי למסקנה שלא ניתן לבסס ממצאים מרשיעים על יסוד עדותה היחידה של המתלוננת לגבי העבירות המיוחסות לנאשם 2","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
28940,ME-12-07-50126-518,"(ב) לעדותה של המתלוננת יש ליתן משקל מופחת, בשים לב לכך שחקירתה הנגדית הופסקה (לבקשתה) ולא הושלמה. בשל הפסקת החקירה, לא ניתנה לסניגור מלוא האפשרות לעמת את המתלוננת בנקודות מהותיות השנויות במחלוקת, והמחייבות בירור וליבון.  כמו כן, נוכח הפער הבולט בין עדותה הקולחת והחופשית של המתלוננת בחקירה הראשית, לעומת ההתרשמות ממנה בחקירה הנגדית, שנקטעה ולא הושלמה, לא ניתן לבסס על עדותה היחידה של המתלוננת ממצאים ברמה של ""מעבר לספק סביר"".","  כמו כן, נוכח הפער הבולט בין עדותה הקולחת והחופשית של המתלוננת בחקירה הראשית, לעומת ההתרשמות ממנה בחקירה הנגדית, שנקטעה ולא הושלמה, לא ניתן לבסס על עדותה היחידה של המתלוננת ממצאים ברמה של ""מעבר לספק סביר""","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
138123,SH-07-2293-935,"לענייננו, למרות שהעדפתי גרסתה של המתלוננת על פני גרסתו של הנאשם, הגעתי למסקנה כי בנסיבות המקרה, נוכח התנהלותה הלא שגרתית של המתלוננת עובר להגשת התלונה ולאחריה, לא יהיה זה בטוח לקבוע ממצאים עובדתיים מרשיעים בדבר אשמת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת.","לענייננו, למרות שהעדפתי גרסתה של המתלוננת על פני גרסתו של הנאשם, הגעתי למסקנה כי בנסיבות המקרה, נוכח התנהלותה הלא שגרתית של המתלוננת עובר להגשת התלונה ולאחריה, לא יהיה זה בטוח לקבוע ממצאים עובדתיים מרשיעים בדבר אשמת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
25536,SH-10-11-34300-792,"צירופן של שתי הראיות המרכזיות בתיק זה, עדותה של המתלוננת וחוות הדעת הפורנזית, אינן משלימות זו את זו באופן היוצר בפני בית המשפט סיפור מעשה שלם ויחיד (ראה:  מ""י נ' פלוני). ודוק: חוות הדעת הפורנזית אמנם קושרת את הנאשם למתלוננת ולמעשים מיניים, אולם חוות הדעת איננה קושרת את הנאשם בהכרח לביצוע מעשה מגונה במתלוננת. זאת נוכח גרסאותיה המוקדמות של המתלוננת מהם עולה כי יתכן שהמעשים המיניים אותם תיארה המתלוננת בוצעו בה על ידי אדם או אנשים אחרים, ולנוכח הסברו של הנאשם לממצאים."," זאת נוכח גרסאותיה המוקדמות של המתלוננת מהם עולה כי יתכן שהמעשים המיניים אותם תיארה המתלוננת בוצעו בה על ידי אדם או אנשים אחרים, ולנוכח הסברו של הנאשם לממצאים","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת"
