sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
847236," מכאן, שעדות המתלונן היא שקרית, ותלונתו, כך, לגישת ההגנה, איננה אלא בדיה שבדה המתלונן, אולי כאמצעי לסחיטת כספים מהנאשם","לא אמינה כי נתפסת כנקמנית, חשש להעללה או האשמת שווא",לא רלוונטי,True,צד_מתדיין,"לגישת ההגנה, איננה אלא בדיה שבדה המתלונן, אולי כאמצעי לסחיטת כספים מהנאשם",הטענה כי התלונה היא בדיה שנועדה לסחיטת כספים מיוחסת באופן מפורש לגישת ההגנה ולא לקביעת השופט.,"```json
{
  ""invokes_myth"": true,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""לגישת ההגנה, איננה אלא בדיה שבדה המתלונן, אולי כאמצעי לסחיטת כספים מהנאשם"",
  ""reason"": ""הטענה כי התלונה היא בדיה שנועדה לסחיטת כספים מיוחסת באופן מפורש לגישת ההגנה ולא לקביעת השופט.""
}
```"
828991,"גרסת המתלוננת, לעומת זאת, הייתה כנה ואמינה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,השופט קובע כי עדות המתלוננת כנה ואמינה ללא כל התייחסות למניע להעללה או נקמנות.,"```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת כנה ואמינה ללא כל התייחסות למניע להעללה או נקמנות.""}
```"
885392,עדות המתלוננת הראשונה הותירה רושם מהימן בעיני,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.""}
```"
806819," מכל המקובץ, אני מוצא לקבל את גרסת המתלוננת מהימנה ונכונה, כפי עדותה המפורטת לעיל, ולקבוע על בסיסה ממצאים שבעובדה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה על בסיס פירוט עדותה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה על בסיס פירוט עדותה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
848693,"מאחר שעסקינן במשפט פלילי, אין די בכך שעדות המתלוננת תהיה סבירה יותר מעדות הנאשם, פער עדויות כזה מספיק להכרעה במשפט האזרחי לשם עמידה בנטל מאזן ההסתברויות, לא כן בדין הפלילי המחייב הכרעה מעבר לכל ספק סביר",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן בהבדלים בין נטל ההוכחה הפלילי לאזרחי וברף של ספק סביר, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בהבדלים בין נטל ההוכחה הפלילי לאזרחי וברף של ספק סביר, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
935759,"לסיכום פרק הדיון בראיות הישירות (במובחן מהדיון במחלוקות הרפואיות שיובא להלן), דעתי היא, שעדות המתלוננת מהימנה ורבת משקל, וכי, נמצאו לה אשושים ""פנימיים"", מתוך אופן מתן העדות וניתוח דבריה, ובנוסף - נמצאו לעדותה חיזוקים חיצוניים, מגובי ראיות של עדים נטולי פנייה ועניין בתוצאה, אשר מחזקים את המסקנה דלעיל",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה על בסיס חיזוקים פנימיים וחיצוניים, ללא כל התייחסות למניע להעליל או לנקמה.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה על בסיס חיזוקים פנימיים וחיצוניים, ללא כל התייחסות למניע להעליל או לנקמה.""}"
829031," תיאורי המתלוננת ביחס לסערה שפקדה אותה בעקבות הטיפול, והביטויים בהם השתמשה לתיאור מצבה הנפשי, תיאורים שהתעצמו בדברי בעלה והוריה, היו בעיניי כנים ואוטנטיים","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת כנה ואותנטית על בסיס תיאור מצבה הנפשי וחיזוקים ממשפחתה, ללא כל אזכור של מניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת כנה ואותנטית על בסיס תיאור מצבה הנפשי וחיזוקים ממשפחתה, ללא כל אזכור של מניע להעללה או נקמנות.""
}
```"
1036919," המאשימה טענה כי עדות המתלוננת היתה עקבית לכל אורך הדרך, וכי ניתן להתרשם שאין סתירות בין הודעותיה במשטרה (המוצגים ת/38 – ת/39ג שלעיל) לבין עדותה בבית המשפט","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"אין בטקסט כל אזכור למניע להעללה, נקמה או תלונת שווא, אלא רק התייחסות לעקביות העדות והעדר סתירות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""אין בטקסט כל אזכור למניע להעללה, נקמה או תלונת שווא, אלא רק התייחסות לעקביות העדות והעדר סתירות.""
}
```"
1129782," כפי שציינה חוקרת הילדים, עדות הילדה הייתה עקבית, מדוייקת, קוהרנטית ומפורטת","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"הערכת העדות מתבססת על עקביות, דיוק ופירוט, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""הערכת העדות מתבססת על עקביות, דיוק ופירוט, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1119800,"התרשמותי היא, לפחות באשר לאירוע זה, כי עדות הקטינה אמינה ומתקבלת על הדעת ואין בשמיעת הקלטת ובשמיעת התרשמותה של חוקרת הילדים, כמו גם בתמיהות שניסה הסנגור להעלות, כדי לערער זאת","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"השופט קובע כי עדות הקטינה אמינה ודוחה את תמיהות הסנגור, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות הקטינה אמינה ודוחה את תמיהות הסנגור, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1020505," לעדות המתלוננת המהימנה, מצטרפות ראיות ועדויות נוספות שגם להן רחשתי אמון והמצביעות על עקביות ואמיתות גרסת המתלוננת",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס עקביות וראיות תומכות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס עקביות וראיות תומכות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
945619," בנסיבות העניין, הפללת הנאשמים גם כאשר מדובר בעדות אמת, הייתה כרוכה בהסתכנות מצידה, אך הפללתם כעדות שקר הייתה יכולה לסכן אותה שבעתיים, ולא נראה לי סביר בנסיבות העניין, שהמתלוננת הייתה מסתכנת בהפללת הנאשמים בעדות שקר, תוך נטילת סיכונים מוגברים, ובסופו של יום, מכלול הנסיבות מצביע על כך שעדות המתלוננת הייתה סבירה ומהימנה","אמינה כי לא נתפסת כנקמנית, אין חשש להאשמת שווא או העללה על הנאשם","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",True,נדחה,"ולא נראה לי סביר בנסיבות העניין, שהמתלוננת הייתה מסתכנת בהפללת הנאשמים בעדות שקר",השופט שולל את הסבירות לכך שהמתלוננת מסרה עדות שקר ומסיק מכך שעדותה מהימנה.,"```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""ולא נראה לי סביר בנסיבות העניין, שהמתלוננת הייתה מסתכנת בהפללת הנאשמים בעדות שקר"",
  ""reason"": ""השופט שולל את הסבירות לכך שהמתלוננת מסרה עדות שקר ומסיק מכך שעדותה מהימנה.""
}
```"
944906,גרסת המתלוננת לגבי האונס היא אחידה ועקבית,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע אמינות על בסיס עקביות ואחידות, ללא אזכור של מניע להעללה או נקמנות.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע אמינות על בסיס עקביות ואחידות, ללא אזכור של מניע להעללה או נקמנות.""}"
945531," עדות המתלוננת על אף הסתירות בין גרסאות המתלוננת במשטרה, בינן לבין עצמן, ובינן לבין עדותה בבית המשפט, המתלוננת תיארה בבית המשפט ללא הגזמות את שאירע לה, ולא ניסתה להסתיר פרטים או להשחיר את פניהם של הנאשמים 1-5, וכאמור, לא ניכרה בעדותה כל מגמה להעליל עליהם עלילה","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",True,נדחה,לא ניכרה בעדותה כל מגמה להעליל עליהם עלילה,השופט מעריך את מהימנות המתלוננת ושולל באופן ישיר קיומה של מגמה להעליל עלילת שווא.,"```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""לא ניכרה בעדותה כל מגמה להעליל עליהם עלילה"",
  ""reason"": ""השופט מעריך את מהימנות המתלוננת ושולל באופן ישיר קיומה של מגמה להעליל עלילת שווא.""
}
```"
945631,"במצב זה נראה לי כי על אף שיש לבחון בזהירות את הדברים שמסרה, ולהתייחס לכל אירוע פרטני בנפרד, מכלול הנסיבות מצביע על כך שעדות המתלוננת הייתה סבירה ומהימנה, ומערערת את טענת הנאשמים 1-5 כי מדובר בעלילת שווא או מסע נקם של המתלוננת בהם, על כך שהחזירו אותה לביתה, ועל כך שריאד נרצח","אמינה כי לא נתפסת כנקמנית, אין חשש להאשמת שווא או העללה על הנאשם",העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,True,נדחה,ומערערת את טענת הנאשמים 1-5 כי מדובר בעלילת שווא או מסע נקם,השופט קובע כי עדות המתלוננת מהימנה ובכך שולל ומערער את טענת הנאשמים לעלילת שווא או מסע נקמה.,"```json
{""invokes_myth"": true, ""polarity"": ""נדחה"", ""trigger"": ""ומערערת את טענת הנאשמים 1-5 כי מדובר בעלילת שווא או מסע נקם"", ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ובכך שולל ומערער את טענת הנאשמים לעלילת שווא או מסע נקמה.""}
```"
1212216," קודם שאתייחס לגרסאות המתלוננות השונות, אציין בתמצית את גרסת הנאשם המכחיש את כל העבירות המיוחסות לו",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מתאר את מבנה פסק הדין ואת הכחשת הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מתאר את מבנה פסק הדין ואת הכחשת הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1137346,"תאור המתלוננת לרגע כניסתו של הנאשם שונה הוא, שכן אותה ""קפיצה"" לא היתה - גם אליבא דדברי המתלוננת - איך שהנאשם נכנס","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט דן בפערים או דיוק בגרסת המתלוננת לגבי תיאור האירוע, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט דן בפערים או דיוק בגרסת המתלוננת לגבי תיאור האירוע, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1218768," לסוגיה זו נצרך בית-המשפט לאור ההקלטה שביצע עד ההגנה י’ ר’, שעל-בסיסה נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית",אמינה בגלל חיזוק חיצוני,לא רלוונטי,True,צד_מתדיין,נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית,הטענה בדבר גרסה שקרית של המתלוננת מועלית כטענת הגנה ולא כקביעה של השופט.,"```json
{
  ""invokes_myth"": true,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית"",
  ""reason"": ""הטענה בדבר גרסה שקרית של המתלוננת מועלית כטענת הגנה ולא כקביעה של השופט.""
}
```"
1212736," אין אלה ראיות החיזוק היחידות, ואולם המשך הדיון מצריך התייחסות השוואתית לעדויות המתלוננות השונות ומקומו אך בהמשך הדברים",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"אין במשפט כל אזכור למניע להעללה, נקמנות, תלונת שווא או פקפוק באמינות על רקע זה.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""אין במשפט כל אזכור למניע להעללה, נקמנות, תלונת שווא או פקפוק באמינות על רקע זה.""}
```"
1230768,"מכל האמור, מסקנתי היא שעדות המתלוננת מהימנה לחלוטין ויש להקנות לה משקל מירבי","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1230717," בלית כך, לא תיתכן הרשעה, אף אם תימצא גרסת המתלוננת אמיתית ובעלת משקל ממשי",לא רלוונטי,דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"המשפט דן בדרישה המשפטית להרשעה ואינו עוסק במניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט דן בדרישה המשפטית להרשעה ואינו עוסק במניע להעללה, נקמנות או תלונת שווא.""
}
```"
1252913," התביעה ביקשה לקבל את עדותה של המתלוננת כמהימנה וכמשקפת את מה שהתרחש בחדר הטיפולים, בעוד שהסניגור טען כי גירסת המתלוננת היא בלתי סבירה ורבת סתירות (וראה גם רשימה שהגיש כחלק בלתי נפרד מסיכומיו), ולכן לא ניתן לבסס את הרשעתו של הנאשם עליה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את טענות הצדדים לגבי סתירות וסבירות הגרסה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את טענות הצדדים לגבי סתירות וסבירות הגרסה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1238661,"ואם ישאל השואל האם העמדה הראויה היא כי כל עדות קטינה בפני חוקרת ילדים אשר זוהמה, הנה בהכרח פסולה, אשיבנו כי לא בהכרח",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בשאלת קבילותה של עדות קטינה שזוהמה מבחינה ראייתית, ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק בשאלת קבילותה של עדות קטינה שזוהמה מבחינה ראייתית, ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.""}
```"
1259096,"אף מעדויות המתלוננות האחרות, לרבות התחקירנית, עולה כי מעשי הנאשם, גרמו להן נזקים נפשיים, נתנו, וימשיכו ליתן, את אותותיהם במתלוננות, עוד תקופה ממושכת",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בנזקים הנפשיים שנגרמו למתלוננות כתוצאה ממעשי הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק בנזקים הנפשיים שנגרמו למתלוננות כתוצאה ממעשי הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}"
1374113," ביחס לשני המפגשים בבתי המלון, יש להכריע האם קיימו השניים יחסי מין מלאים (כגרסת המתלוננת) או שמא קיימו השניים יחסי מין שאינם כוללים חדירה (כגרסת הנאשם)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מציג את המחלוקת העובדתית בין גרסאות הצדדים ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מציג את המחלוקת העובדתית בין גרסאות הצדדים ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.""
}
```"
1561576,"אלא שבכך אין די ויש למצוא סיוע חיצוני בראיות לגרסת המתלוננת, מהימנה ככל שתהיה",אמינה בגלל חיזוק חיצוני,דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט דן בדרישת הסיוע הראייתי ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט דן בדרישת הסיוע הראייתי ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""}
```"
1374426," גרסת המתלוננת בעניין אופיים של המעשים המיניים הייתה עקבית, לפיה במפגש בחוף הצוק היא התנשקה עם הנאשם נשיקה מינית, אשר לוותה בליטופים, לרבות ליטופים בחזה (פרו' עמ' 50 ש' 21, הודעת המתלוננת נ/2 ש' 125), ואילו בשני המפגשים בבתי המלון קיימו יחסי מין אשר כללו חדירה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט בוחן את עקביות גרסתה של המתלוננת לגבי אופי המעשים המיניים, ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט בוחן את עקביות גרסתה של המתלוננת לגבי אופי המעשים המיניים, ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.""
}
```"
1561688,"לעניין  גביית עדות  קטינה על ידי חוקרת ילדים והאפשרות כי תשמש ראיית סיוע עדות קטינה אחרת אשר אף היא נגבתה בידי חוקרת ילדים, אפנה לנאמר ב:",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בסוגיה משפטית של עדות קטינה וראיית סיוע, ללא כל התייחסות למניע להעללה או נקמנות.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק בסוגיה משפטית של עדות קטינה וראיית סיוע, ללא כל התייחסות למניע להעללה או נקמנות.""}
```"
1261428,"מעבר לכך ייאמר כי לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת      המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים","לא אמינה כי נתפסת כנקמנית, חשש להעללה או האשמת שווא","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",True,נדחה,"לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים","השופט דוחה את טענת העלילה ומסביר שאילו היה מדובר בעלילה, הגרסה הייתה מתוכננת ומדוקלמת יותר.","```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים"",
  ""reason"": ""השופט דוחה את טענת העלילה ומסביר שאילו היה מדובר בעלילה, הגרסה הייתה מתוכננת ומדוקלמת יותר.""
}
```"
1526259," עדות הקטינה הייתה מהימנה וקוהרנטית ותשובותיה לעניין כל סדר האירועים כגון מתי הטלפון שלה נשבר, מה נשמר ומדוע היו משכנעות והגיוניות מאוד (צוין כבר שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם)","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",True,נדחה,שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם,"השופט מציין לחיוב כי הקטינה לא ניסתה להפריז או להגזים בתיאור מעשי הנאשם, ובכך שולל ניסיון להעללת שווא או החמרת המצב במכוון.","{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם"",
  ""reason"": ""השופט מציין לחיוב כי הקטינה לא ניסתה להפריז או להגזים בתיאור מעשי הנאשם, ובכך שולל ניסיון להעללת שווא או החמרת המצב במכוון.""
}"
1639468,"11 נ/9 – הנאשם אנס אותה במשך שנה וחצי (עמ' 1, שו' 4), וגם אחרי שבירת עצמות הוא אנס אותה (עמ' 1, שו' 4-5)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר טענות או עובדות מתוך הראיות לגבי מעשי האונס, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט מתאר טענות או עובדות מתוך הראיות לגבי מעשי האונס, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1641770," נפסק, כי גרסת המתלוננת הייתה בעייתית ותמוהה ולא נתמכה בראיות, כך שאי אפשר לבסס עליה הרשעה פלילית","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט פוסל את מהימנות הגרסה בשל היותה בעייתית, תמוהה וחסרת ראיות תומכות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט פוסל את מהימנות הגרסה בשל היותה בעייתית, תמוהה וחסרת ראיות תומכות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1639033," עדות המתלוננת היתה עקבית הן כשלעצמה, והן בהתייחס לעיקר האמור בעדויותיה במשטרה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי העדות עקבית ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי העדות עקבית ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""}
```"
1646416,"הנה כי כן, מכל האמור, אני מוצא את גרסת המתלוננת ברורה, מפורטת וקוהרנטית, תשובותיה והסבריה משנדרשה לכך, הינם  הסברים המתיישבים עם השכל הישר ועם גרעין גרסתה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס קוהרנטיות, פירוט והיגיון, ללא כל אזכור של מניע להעללה או נקמנות.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס קוהרנטיות, פירוט והיגיון, ללא כל אזכור של מניע להעללה או נקמנות.""}"
1672925,"הוסיף וטען ב""כ הנאשם כי קיים פער בין גרסת המתלוננת כפי שנמסרה תחילה לחוקרת הילדים המיוחדת יפעת פולק-כהן, גרסה אשר על פי הגדרתו, היתה ""דלה"" מבחינה ראייתית, רצופה בפרטים קטועים לבין זו שנמסרה על ידי המתלוננת כעבור שנתיים ואזי אז ידעה לתאר ""מעשים באופן מדוייק ומעובה"", תוצאת ""הכתמת"" גרסתה וזיהומה, דבר אותו הוא מייחס למה שהוא מכנה ""גורמים כאלה ואחרים""",לא רלוונטי,לא רלוונטי,,,,,"```json
{""invokes_myth"": true, ""polarity"": ""צד_מתדיין"", ""trigger"": ""הוסיף וטען ב""כ הנאשם כי קיים פער בין גרסת המתלוננת... תוצאת \""הכתמת\"" גרסתה וזיהומה"", ""reason"": ""הטענה בדבר זיהום והכתמת גרסת המתלוננת מועלית על ידי סנגורו של הנאשם, ולא כקביעה של השופט.""}
```"
