sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
1230768,"מכל האמור, מסקנתי היא שעדות המתלוננת מהימנה לחלוטין ויש להקנות לה משקל מירבי","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ללא כל התייחסות למניעי נקמה, העללה או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא כל התייחסות למניעי נקמה, העללה או תלונת שווא.""}"
1230717," בלית כך, לא תיתכן הרשעה, אף אם תימצא גרסת המתלוננת אמיתית ובעלת משקל ממשי",לא רלוונטי,דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט דן בדרישה משפטית להרשעה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בדרישה משפטית להרשעה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""
}"
1252913," התביעה ביקשה לקבל את עדותה של המתלוננת כמהימנה וכמשקפת את מה שהתרחש בחדר הטיפולים, בעוד שהסניגור טען כי גירסת המתלוננת היא בלתי סבירה ורבת סתירות (וראה גם רשימה שהגיש כחלק בלתי נפרד מסיכומיו), ולכן לא ניתן לבסס את הרשעתו של הנאשם עליה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את טענות הצדדים לגבי סתירות וסבירות העדות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את טענות הצדדים לגבי סתירות וסבירות העדות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1238661,"ואם ישאל השואל האם העמדה הראויה היא כי כל עדות קטינה בפני חוקרת ילדים אשר זוהמה, הנה בהכרח פסולה, אשיבנו כי לא בהכרח",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בשאלת קבילותה של עדות קטינה שזוהמה, ואינו דן במניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בשאלת קבילותה של עדות קטינה שזוהמה, ואינו דן במניע להעללה, נקמנות או תלונת שווא.""
}"
1259096,"אף מעדויות המתלוננות האחרות, לרבות התחקירנית, עולה כי מעשי הנאשם, גרמו להן נזקים נפשיים, נתנו, וימשיכו ליתן, את אותותיהם במתלוננות, עוד תקופה ממושכת",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מתייחס לנזקים הנפשיים שנגרמו למתלוננות כתוצאה ממעשי הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לנזקים הנפשיים שנגרמו למתלוננות כתוצאה ממעשי הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}"
1374113," ביחס לשני המפגשים בבתי המלון, יש להכריע האם קיימו השניים יחסי מין מלאים (כגרסת המתלוננת) או שמא קיימו השניים יחסי מין שאינם כוללים חדירה (כגרסת הנאשם)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,השופט מציג את המחלוקת העובדתית בין הגרסאות ללא התייחסות למניע להעללה או נקמנות.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מציג את המחלוקת העובדתית בין הגרסאות ללא התייחסות למניע להעללה או נקמנות.""
}"
1561576,"אלא שבכך אין די ויש למצוא סיוע חיצוני בראיות לגרסת המתלוננת, מהימנה ככל שתהיה",אמינה בגלל חיזוק חיצוני,דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט דן בדרישת הסיוע הראייתי לגרסת המתלוננת ללא כל התייחסות למניע להעליל, לנקום או להגיש תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בדרישת הסיוע הראייתי לגרסת המתלוננת ללא כל התייחסות למניע להעליל, לנקום או להגיש תלונת שווא.""
}
```"
1374426," גרסת המתלוננת בעניין אופיים של המעשים המיניים הייתה עקבית, לפיה במפגש בחוף הצוק היא התנשקה עם הנאשם נשיקה מינית, אשר לוותה בליטופים, לרבות ליטופים בחזה (פרו' עמ' 50 ש' 21, הודעת המתלוננת נ/2 ש' 125), ואילו בשני המפגשים בבתי המלון קיימו יחסי מין אשר כללו חדירה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע כי גרסת המתלוננת עקבית ומפרט את תוכנה, ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלוננת עקבית ומפרט את תוכנה, ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.""
}"
1561688,"לעניין  גביית עדות  קטינה על ידי חוקרת ילדים והאפשרות כי תשמש ראיית סיוע עדות קטינה אחרת אשר אף היא נגבתה בידי חוקרת ילדים, אפנה לנאמר ב:",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בסוגיה משפטית-פרוצדורלית של עדות קטינה וראיית סיוע, ללא כל התייחסות למניע להעללה, שקר או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בסוגיה משפטית-פרוצדורלית של עדות קטינה וראיית סיוע, ללא כל התייחסות למניע להעללה, שקר או נקמנות.""
}"
1261428,"מעבר לכך ייאמר כי לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת      המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים","לא אמינה כי נתפסת כנקמנית, חשש להעללה או האשמת שווא","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",True,נדחה,"לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים","השופט דן בטענת העלילה ושולל אותה על ידי הסבר שאילו היה מדובר בעלילה, הגרסה הייתה מתוכננת ומדוקלמת יותר.","```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""לו היה ממש בטענת העלילה אף הייתי מצפה כי גרסת המתלוננת תהא מובנית, מדוקלמת ומתוכננת לפרטי פרטים"",
  ""reason"": ""השופט דן בטענת העלילה ושולל אותה על ידי הסבר שאילו היה מדובר בעלילה, הגרסה הייתה מתוכננת ומדוקלמת יותר.""
}
```"
1526259," עדות הקטינה הייתה מהימנה וקוהרנטית ותשובותיה לעניין כל סדר האירועים כגון מתי הטלפון שלה נשבר, מה נשמר ומדוע היו משכנעות והגיוניות מאוד (צוין כבר שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם)","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",True,נדחה,שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם,השופט שולל את החשש שהמתלוננת ניסתה להגזים או להעצים את חומרת מעשי הנאשם כדי להפלילו שווא.,"{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""שניכר שהקטינה לא ביקשה להאדיר את מעשי הנאשם"",
  ""reason"": ""השופט שולל את החשש שהמתלוננת ניסתה להגזים או להעצים את חומרת מעשי הנאשם כדי להפלילו שווא.""
}"
1639468,"11 נ/9 – הנאשם אנס אותה במשך שנה וחצי (עמ' 1, שו' 4), וגם אחרי שבירת עצמות הוא אנס אותה (עמ' 1, שו' 4-5)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את פרטי התלונה או העדות בלבד, ללא כל התייחסות למניע להעליל, נקמנות או שאלת מהימנות בהקשר זה.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את פרטי התלונה או העדות בלבד, ללא כל התייחסות למניע להעליל, נקמנות או שאלת מהימנות בהקשר זה.""
}"
1641770," נפסק, כי גרסת המתלוננת הייתה בעייתית ותמוהה ולא נתמכה בראיות, כך שאי אפשר לבסס עליה הרשעה פלילית","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט פוסל את גרסת המתלוננת בשל היותה בעייתית, תמוהה וללא ראיות תומכות, ללא אזכור של מניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט פוסל את גרסת המתלוננת בשל היותה בעייתית, תמוהה וללא ראיות תומכות, ללא אזכור של מניע להעללה או נקמנות.""
}
```"
1639033," עדות המתלוננת היתה עקבית הן כשלעצמה, והן בהתייחס לעיקר האמור בעדויותיה במשטרה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט מעריך את אמינות המתלוננת על בסיס עקביות עדותה בהשוואה למשטרה, ללא כל התייחסות למניע להעללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מעריך את אמינות המתלוננת על בסיס עקביות עדותה בהשוואה למשטרה, ללא כל התייחסות למניע להעללה או נקמנות.""
}"
1646416,"הנה כי כן, מכל האמור, אני מוצא את גרסת המתלוננת ברורה, מפורטת וקוהרנטית, תשובותיה והסבריה משנדרשה לכך, הינם  הסברים המתיישבים עם השכל הישר ועם גרעין גרסתה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס קוהרנטיות, פירוט והיגיון פנימי, ללא כל התייחסות למניעי העללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס קוהרנטיות, פירוט והיגיון פנימי, ללא כל התייחסות למניעי העללה, נקמנות או תלונת שווא.""
}"
1672925,"הוסיף וטען ב""כ הנאשם כי קיים פער בין גרסת המתלוננת כפי שנמסרה תחילה לחוקרת הילדים המיוחדת יפעת פולק-כהן, גרסה אשר על פי הגדרתו, היתה ""דלה"" מבחינה ראייתית, רצופה בפרטים קטועים לבין זו שנמסרה על ידי המתלוננת כעבור שנתיים ואזי אז ידעה לתאר ""מעשים באופן מדוייק ומעובה"", תוצאת ""הכתמת"" גרסתה וזיהומה, דבר אותו הוא מייחס למה שהוא מכנה ""גורמים כאלה ואחרים""",לא רלוונטי,לא רלוונטי,False,צד_מתדיין,"הוסיף וטען ב""כ הנאשם כי קיים פער בין גרסת המתלוננת כפי שנמסרה תחילה לחוקרת הילדים המיוחדת יפעת פולק-כהן, גרסה אשר על פי הגדרתו, היתה ""דלה"" מבחינה ראייתית, רצופה בפרטים קטועים לבין זו שנמסרה על ידי המתלוננת כעבור שנתיים ואזי אז ידעה לתאר ""מעשים באופן מדוייק ומעובה"", תוצאת ""הכתמת"" גרסתה וזיהומה",הטענה בדבר זיהום והכתמת גרסת המתלוננת מועלית על ידי סנגורו של הנאשם ולא על ידי השופט.,"```json
{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""הוסיף וטען ב\""כ הנאשם כי קיים פער בין גרסת המתלוננת כפי שנמסרה תחילה לחוקרת הילדים המיוחדת יפעת פולק-כהן, גרסה אשר על פי הגדרתו, היתה \""דלה\"" מבחינה ראייתית, רצופה בפרטים קטועים לבין זו שנמסרה על ידי המתלוננת כעבור שנתיים ואזי אז ידעה לתאר \""מעשים באופן מדוייק ומעובה\"", תוצאת \""הכתמת\"" גרסתה וזיהומה"",
  ""reason"": ""הטענה בדבר זיהום והכתמת גרסת המתלוננת מועלית על ידי סנגורו של הנאשם ולא על ידי השופט.""
}
```"
1672899,"לנוכח הגרסאות המנוגדות והסותרות לחלוטין זו את זו, גרסת המתלוננת מחד גיסא, וגרסת הנאשם מאידך גיסא, עלינו להלך בנתיב הצר של ראיות הצדדים בזהירות רבה שמא תיפול תקלה מתחת ידינו",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מתייחס לצורך בזהירות שיפוטית כללית בשל גרסאות סותרות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לצורך בזהירות שיפוטית כללית בשל גרסאות סותרות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1839016,"בסיכומי טענותיו טען ב""כ הנאשם, כי גירסת המתלוננת, כפי שהיא מובאת בכתב האישום, היא חסרת שחר",לא רלוונטי,לא רלוונטי,,,,,"{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""טען ב""כ הנאשם, כי גירסת המתלוננת, כפי שהיא מובאת בכתב האישום, היא חסרת שחר"",
  ""reason"": ""הטענה כי גרסת המתלוננת היא חסרת שחר מועלית על ידי סנגורו של הנאשם ולא כקביעה של השופט.""
}"
1646536,"למעלה מכך, גרסת המתלוננת בעניין זה, הייתה חדה, ברורה ועקבית, לאורך כל חקירותיה ואף בעדותה בפנינו, והתנגדותה למעשי הנאשם בה, החל מהמגע הראשוני, הוכחה בפנינו","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס עקביות ובהירות עדותה, ללא כל התייחסות למניע להעליל או לנקום.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס עקביות ובהירות עדותה, ללא כל התייחסות למניע להעליל או לנקום.""
}"
6156,"הואיל ובסופו של דבר שאלת המהימנות נתונה בסופו של יום להערכת בית המשפט אומר כי לאחר צפייה ממושכת במתלוננת כפי שצולמה בתקליטורי חקירתה הובילה אותי  לאותה המסקנה, לפיה המתלוננת מסרה עדות מהימנה כפי שסברה גם חוקרת הילדים","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה על בסיס צפייה בחקירתה והסכמה עם חוקרת הילדים, ללא התייחסות למניעי העללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה על בסיס צפייה בחקירתה והסכמה עם חוקרת הילדים, ללא התייחסות למניעי העללה או נקמנות.""
}"
1839132,"כאמור לעיל, עדות המתלוננת המתייחסת ל""ארוע טבריה"" ול""ארוע החדר"" הייתה מצומצמת, למרות זאת,  ולמרות שניתן לומר כי  עדותה בעניין זה לא הייתה גדושה ומפורטת, אין לומר, שהפירוט אינו מספק תמונה על מה שאירע לה","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט דן ברמת הפירוט והצמצום של עדות המתלוננת, ללא כל התייחסות למניע שקרי, נקמה או העללה.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן ברמת הפירוט והצמצום של עדות המתלוננת, ללא כל התייחסות למניע שקרי, נקמה או העללה.""
}"
13493,אני סבור כי המתלוננת מסרה גירסה מהימנה,"עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי גרסת המתלוננת מהימנה מבלי להתייחס למניעי העללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלוננת מהימנה מבלי להתייחס למניעי העללה, נקמה או תלונת שווא.""
}"
25205," כבר כעת אציין כי מלבד גרעין דבריה של המתלוננת כפי שהובא בעובדות כתב האישום המתלוננת סיפרה גרסאות נוספות, ופרטים רבים נוספים שאינם  מתיישבים זה עם זה  וכי יש בהודעותיה הן בפני מר הרן והן בפני בית המשפט סתירות פנימיות רבות כפי שאפרט בהמשך","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מצביע על סתירות פנימיות וגרסאות מרובות בעדות המתלוננת לצורך הערכת מהימנותה, ללא התייחסות למניע להעללה או לנקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מצביע על סתירות פנימיות וגרסאות מרובות בעדות המתלוננת לצורך הערכת מהימנותה, ללא התייחסות למניע להעללה או לנקמנות.""
}"
38725,"המתלוננת העידה עדות כנה, אמיתית ומשכנעת","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת כנה ומשכנעת מבלי להתייחס למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת כנה ומשכנעת מבלי להתייחס למניע להעללה, נקמה או תלונת שווא.""
}"
48335,"ב""כ הנאשם בסיכומיה טוענת כי מחומר הראיות עולה כי המתלוננת מסרה גירסאות שונות בפרטים עובדתיים מהותיים רבים","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט מתייחס לטענת ההגנה בדבר סתירות בגרסת המתלוננת, ואינו מציג או דן במניע להעללת שווא או בנרטיב של נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתייחס לטענת ההגנה בדבר סתירות בגרסת המתלוננת, ואינו מציג או דן במניע להעללת שווא או בנרטיב של נקמנות.""
}
```"
7967,"שנית, יש לזכור, כי המתלוננת חשה מיוזמתה לתחנת המשטרה בקרית-מלאכי מייד לאחר האירוע, כאשר היא ""מאוד מבוהלת"", כהגדרת השוטרת אושרית אמזלג, ובחולצה קרועה (עמ' 10 לפרוטוקול), ומסרה מייד גירסה סדורה ומפורטת, אשר כללה גם הגעה למקום והצבעה לשוטרים היכן לצלם (עדות השוטר שפיצר בעמ' 32 – 33)",אמינה בגלל חיזוק חיצוני,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט מבסס את מהימנות המתלוננת על התנהגותה בזמן אמת, מצבה הפיזי והנפשי וגרסתה המפורטת, ללא התייחסות למניע להעללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מבסס את מהימנות המתלוננת על התנהגותה בזמן אמת, מצבה הפיזי והנפשי וגרסתה המפורטת, ללא התייחסות למניע להעללה או נקמנות.""
}"
16712," ראינו כי המתלוננת סיפרה את הגרסה המפלילה, או לפחות חלקים ממנה, כבר לחברתה ח' בהיותן בנות 8, סיפרה לחוקרת הילדים בשנת 2009, לחברות בפנימייה בשנת 2015, לעובדות הסוציאליות, למדריכים, לרופאים שבדקו אותה, לקרובות המשפחה ס' וק', במספר הודעות במשטרה ולבסוף גם בבית המשפט",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט מבסס את אמינות המתלוננת על סמך עקביות ורצף הדיווחים שלה לאורך השנים, ללא התייחסות למניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מבסס את אמינות המתלוננת על סמך עקביות ורצף הדיווחים שלה לאורך השנים, ללא התייחסות למניע להעללה או נקמנות.""
}
```"
54810,"בנוסף לאמור בחוות דעתו של השופט ג'רג'ורה, בגרסאות השונות שמסרה המתלוננת בפני בית המשפט ומחוצה לו, היו סתירות, ואי דיוקים רבים","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מתייחס לסתירות ואי-דיוקים בגרסאות המתלוננת, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לסתירות ואי-דיוקים בגרסאות המתלוננת, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
38449,"המתלוננת מסרה בעדותה בביהמ""ש תאור עובדתי בכל הנוגע לנסיבות אירוע האונס, וכפי שפורט לעיל, דבריה בעדותה בביהמ""ש הן בנוגע לאירועי האלימות, והן בנוגע לאירוע האונס מהימנים עלי לחלוטין","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה עליו לחלוטין על בסיס התיאור העובדתי שמסרה, ללא כל התייחסות למניע להעליל או לנקמה.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה עליו לחלוטין על בסיס התיאור העובדתי שמסרה, ללא כל התייחסות למניע להעליל או לנקמה.""
}
```"
54885," בנוסף, לא נעלמו מעיני הנסיבות בהן מסרה המתלוננת את הגרסאות הנ""ל, אך אין בנסיבות שהיו בכדי לרפא את הסתירות הקיימות","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מתייחס לסתירות בגרסאות המתלוננת ובנסיבות מסירתן, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לסתירות בגרסאות המתלוננת ובנסיבות מסירתן, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.""
}"
71143,"המתלוננת מסרה גרסה ארוכה ומפורטת, תוך התייחסות למקומות בהם התבצעו המעשים (באיזו דירה, באיזו שעה, ובאיזה חדר בדירה); לתחושות שחשה, הן תחושות פיזיות (למשל: ""הוא ריסס לי ונשכב עליי והחדיר לי את איבר המין שלו לפי הטבעת שלי","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט מעריך את מהימנות המתלוננת על בסיס פירוט גרסתה ותחושותיה, ללא כל התייחסות למניע להעליל או לנקום.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מעריך את מהימנות המתלוננת על בסיס פירוט גרסתה ותחושותיה, ללא כל התייחסות למניע להעליל או לנקום.""
}"
87860,"מעדותה של מ' (עת/6), חברתה של המתלוננת, עולה, כי המתלוננת סיפרה לה (יום למחרת האירוע) גרסה שונה באופן מהותי מגרסתה בביהמ""ש","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מצביע על סתירה בין גרסאות המתלוננת ללא התייחסות למניע להעליל, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מצביע על סתירה בין גרסאות המתלוננת ללא התייחסות למניע להעליל, נקמנות או תלונת שווא.""
}"
85446,", מסרה גירסה נכונה, שהיא הבסיס לגירסתה כולה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי גרסת המתלוננת נכונה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלוננת נכונה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""
}"
64586,"המתלוננת, סטודנטית כבת 27 שנה (במועד הנטען לביצוע העבירה), העידה עדות קוהרנטית ורציפה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט מעריך את מהימנות המתלוננת על בסיס היות עדותה קוהרנטית ורציפה, ללא כל התייחסות למניעי העללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מעריך את מהימנות המתלוננת על בסיס היות עדותה קוהרנטית ורציפה, ללא כל התייחסות למניעי העללה או נקמנות.""
}"
